Element Code,System,Table,Element,System Type ,Level ,HIV,Program Area,Goal ,Potential Overlap (HIV),Goal1,Goal2,Goal3,Array
5274,HMIS,DHIS,TO SM+VE FEMALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5275,HMIS,DHIS,TO SM+VE NO EVAL FEMALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5276,HMIS,DHIS,TO SM+VE NO EVAL MALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5277,HMIS,DHIS,TO SM+VE NO NOTIF FEMALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5278,HMIS,DHIS,TO SM+VE NO NOTIF MALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5279,HMIS,DHIS,TO SM+VE RX COMPX FEMALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5280,HMIS,DHIS,TO SM+VE RX COMPX MALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5281,HMIS,DHIS,TO SM+VE T O FEMALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5282,HMIS,DHIS,TO SM+VE T O MALE,Electronic,District,Y,ART,4,Y,4,,,[4]
5283,HMIS,DHIS,TOTAL ADMISSIONS,Electronic,District,Y,?,,Y,N,,,[N]
5284,HMIS,DHIS,TOTAL CONCORDANT +VE COUPLES TESTED,Electronic,District,Y,HTC,2,Y,2,,,[2]
5285,HMIS,DHIS,TOTAL DEFAULT  LOST TO FOLLOW UP  F,Electronic,District,Y,?,,,N,,,[N]
5286,HMIS,DHIS,TOTAL DIED H,Electronic,District,?,,,,N,,,[N]
5287,HMIS,DHIS,TOTAL DISCORDANT COUPLES TESTED,Electronic,District,Y,HTC,2,Y,2,,,[2]
5288,HMIS,DHIS,TOTAL MODERATE ADMISSIONS,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5289,HMIS,DHIS,TOTAL MODERATE DEFAULT  LOST TO FOLLOW UP  F,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5290,HMIS,DHIS,TOTAL MODERATE DIED H,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5291,HMIS,DHIS,TOTAL MODERATE NON RECOVERED  TREATMENT FAILURE ,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5292,HMIS,DHIS,TOTAL MODERATE RECOVERED TRANSITIONED  E,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5293,HMIS,DHIS,TOTAL MODERATE TOTAL AT THE END OF THE MONTH,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5294,HMIS,DHIS,TOTAL MODERATE TOTAL AT THE START OF THE MONTH,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5295,HMIS,DHIS,TOTAL MODERATE TOTAL E+F+H+I+J,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5296,HMIS,DHIS,TOTAL MODERATE TOTAL WHO RECEIVED SUPPLEMENTARY FOOD,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5297,HMIS,DHIS,TOTAL MODERATE TRANSFERRED OUT,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5298,HMIS,DHIS,TOTAL NON RECOVERED  TREATMENT FAILURE ,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5299,HMIS,DHIS,TOTAL PERSONNEL CURRENTLY AT WORK,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5300,HMIS,DHIS,TOTAL POPULATION,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5301,HMIS,DHIS,TOTAL RECOVERED TRANSITIONED  E,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5302,HMIS,DHIS,TOTAL TOTAL AT THE END OF THE MONTH,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5303,HMIS,DHIS,TOTAL TOTAL AT THE START OF THE MONTH,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5304,HMIS,DHIS,TOTAL TOTAL WHO RECEIVED THERAPEUTIC AND OR SUPPLEMENTARY FOOD,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5305,HMIS,DHIS,TOTAL TOTAL=E+F+H+I+J,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5306,HMIS,DHIS,TOTAL TRANSFERRED OUT,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5307,HMIS,DHIS,TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  ANC PMTC,Electronic,District,Y,PMTCT,346,Y,3,4,6,"[3,4,6]"
5308,HMIS,DHIS,TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  OPD,Electronic,District,Y,PMTCT,346,Y,3,4,6,"[3,4,6]"
5309,HMIS,DHIS,TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  OTHER,Electronic,District,Y,PMTCT,346,Y,3,4,6,"[3,4,6]"
5310,HMIS,DHIS,TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  PRE ART ART,Electronic,District,Y,PMTCT,346,Y,3,4,6,"[3,4,6]"
5311,HMIS,DHIS,TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  TB,Electronic,District,Y,PMTCT,346,Y,3,4,6,"[3,4,6]"
5312,HMIS,DHIS,TOTAL WHO RECEIVED NUTRION ASSESMENT AT CONTACT POINT ANC PMTC,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5313,HMIS,DHIS,TOTAL WHO RECEIVED NUTRION ASSESMENT AT CONTACT POINT OTHER,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5314,HMIS,DHIS,TOTAL WHO RECEIVED NUTRION ASSESMENT AT CONTACT POINT PRE ART ART,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5315,HMIS,DHIS,TOTAL WHO RECEIVED NUTRION ASSESMENT AT CONTACT POINT TB,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5316,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION ASSESMENT AT CONTACT POINT ANC PMTC,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5317,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION ASSESMENT AT CONTACT POINT OTHER,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5318,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION ASSESMENT AT CONTACT POINT PRE ART ART,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5319,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION ASSESMENT AT CONTACT POINT TB,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5320,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION ASSESSMENT AT CONTACT POINT OPD,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5321,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION COUNSELLING AT CONTACT POINT ANC PMTC,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5322,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION COUNSELLING AT CONTACT POINT OPD,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5323,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION COUNSELLING AT CONTACT POINT OTHER,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5324,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION COUNSELLING AT CONTACT POINT PRE ART ART,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5325,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITION COUNSELLING AT CONTACT POINT TB,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5326,HMIS,DHIS,TOTAL WHO RECEIVED NUTRITIONAL COUNSELLING AT CONTACT POINT PRE ART ART,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5327,HMIS,DHIS,TOTAL_POPULATION,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5328,HMIS,DHIS,TOTAL_POPULATION_AGE_GENDER,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5329,HMIS,DHIS,TOTAL_POPULATION_AGE_GENDER TO DISCARD,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5330,HMIS,DHIS,TOTAL_POPULATION_FEMALE_AGE,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5331,HMIS,DHIS,TOTAL_POPULATION_MALE_AGE,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5332,HMIS,DHIS,TUBERCULOSIS # OF COMMUNITY MEETINGS COMMEMORATION DAYS,Electronic,District,Y,ART,4,N,4,,,[4]
5333,HMIS,DHIS,TUBERCULOSIS # OF FILM SHOWS,Electronic,District,Y,ART,4,N,4,,,[4]
5334,HMIS,DHIS,TUBERCULOSIS # OF INTERACTIVE DRAMA SESSIONS,Electronic,District,Y,ART,4,N,4,,,[4]
5335,HMIS,DHIS,TUBERCULOSIS # OF ROAD SHOWS,Electronic,District,Y,ART,4,N,4,,,[4]
5336,HMIS,DHIS,TUBERCULOSIS DIAGNOSED ADMISSION,Electronic,District,Y,ART,4,N,4,,,[4]
5337,HMIS,DHIS,TUBERCULOSIS DISTRICT HOSPITAL,Electronic,District,Y,ART,4,Y,4,,,[4]
5338,HMIS,DHIS,TUBERCULOSIS FLIPCHART,Electronic,District,Y,ART,4,Y,4,,,[4]
5339,HMIS,DHIS,TUBERCULOSIS HEALTH CENTRE,Electronic,District,Y,ART,4,Y,4,,,[4]
5340,HMIS,DHIS,TUBERCULOSIS HEALTH POST,Electronic,District,Y,ART,4,Y,4,,,[4]
5341,HMIS,DHIS,TUBERCULOSIS LEAFLETS,Electronic,District,Y,ART,4,Y,4,,,[4]
5342,HMIS,DHIS,TUBERCULOSIS NONE,Electronic,District,Y,ART,4,N,4,,,[4]
5343,HMIS,DHIS,TUBERCULOSIS OTHER,Electronic,District,Y,ART,4,N,4,,,[4]
5344,HMIS,DHIS,TUBERCULOSIS POSTERS,Electronic,District,Y,ART,4,N,4,,,[4]
5345,HMIS,DHIS,TUBERCULOSIS RURAL COMM HOSP,Electronic,District,Y,ART,4,Y,4,,,[4]
5346,HMIS,DHIS,TUBERCULOSIS TOTAL# PROVIDED IN THIS QUARTER,Electronic,District,Y,ART,4,Y,4,,,[4]
5347,HMIS,DHIS,TUBERCULOSIS TV DVDS,Electronic,District,Y,ART,4,N,4,,,[4]
5348,HMIS,DHIS,UNDER 1 POPULATION,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5349,HMIS,DHIS,UNDER 5 POPULATION,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5350,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES # OF COMMUNITY MEETINGS COMMEMORATION DAYS,Electronic,District,N,,,,N,,,[N]
5351,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES # OF FILM SHOWS,Electronic,District,N,,,,N,,,[N]
5352,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES # OF INTERACTIVE DRAMA SESSIONS,Electronic,District,N,,,,N,,,[N]
5353,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES # OF ROAD SHOWS,Electronic,District,N,,,,N,,,[N]
5354,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES FLIPCHARTS,Electronic,District,N,,,,N,,,[N]
5355,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES LEAFLETS,Electronic,District,N,,,,N,,,[N]
5356,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES NONE,Electronic,District,N,,,,N,,,[N]
5357,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES POSTERS,Electronic,District,N,,,,N,,,[N]
5358,HMIS,DHIS,VACCINE AND OTHER PREVENTABLE DISEASES TV DVDS,Electronic,District,N,,,,N,,,[N]
5359,HMIS,DHIS,VACCINE AND OTHER VACPREVENTABLE DISEASES DISTRICT HOSPITAL,Electronic,District,N,,,,N,,,[N]
5360,HMIS,DHIS,VACCINE AND OTHER VACPREVENTABLE DISEASES HEALTH CENTRE,Electronic,District,N,,,,N,,,[N]
5361,HMIS,DHIS,VACCINE AND OTHER VACPREVENTABLE DISEASES HEALTH POST,Electronic,District,N,,,,N,,,[N]
5362,HMIS,DHIS,VACCINE AND OTHER VACPREVENTABLE DISEASES OTHER,Electronic,District,N,,,,N,,,[N]
5363,HMIS,DHIS,VACCINE AND OTHER VACPREVENTABLE DISEASES RARAL COMM HOSP,Electronic,District,N,,,,N,,,[N]
5364,HMIS,DHIS,VACCINE AND OTHER VACPREVENTABLE DISEASES TOTAL# PROVIDED IN THIS QUARTER,Electronic,District,N,,,,N,,,[N]
5365,HMIS,DHIS,VC AMOXICILLIN,Electronic,District,N,,,,N,,,[N]
5366,HMIS,DHIS,VC CCM HSAS STAYING IN THEIR CATCHMENT,Electronic,District,N,,,,N,,,[N]
5367,HMIS,DHIS,VC CONTRIMOXAZOLE TAB,Electronic,District,N,,,,N,,,[N]
5368,HMIS,DHIS,VC DIARRHOEA,Electronic,District,N,,,,N,,,[N]
5369,HMIS,DHIS,VC DISPOSABLE GLOVES,Electronic,District,N,,,,N,,,[N]
5370,HMIS,DHIS,VC EYE OINTMENT TUBE,Electronic,District,N,,,,N,,,[N]
5371,HMIS,DHIS,VC FAST BREATHING,Electronic,District,N,,,,N,,,[N]
5372,HMIS,DHIS,VC FEVER CASES,Electronic,District,N,,,,N,,,[N]
5373,HMIS,DHIS,VC HARD TO REACH AREAS POPULATION,Electronic,District,Y,DEMO,7,Y,7,,,[7]
5374,HMIS,DHIS,VC HSAS WHO GOT CORRECT SCORES PER CHECKLIST,Electronic,District,Y,OTHER,8,Y,8,,,[8]
5375,HMIS,DHIS,VC INVALID MRDT,Electronic,District,Y,OTHER,1,N,1,,,[1]
5376,HMIS,DHIS,VC LA 6X1 TAB,Electronic,District,Y,DRUGS,1,N,1,,,[1]
5377,HMIS,DHIS,VC LA 6X2 TAB,Electronic,District,Y,DRUGS,1,N,1,,,[1]
5378,HMIS,DHIS,VC MALNUTRITION,Electronic,District,Y,NUTRITION,3,Y,3,,,[3]
5379,HMIS,DHIS,VC MRDT NEGATIVE,Electronic,District,Y,HTC,2,Y,2,,,[2]
5380,HMIS,DHIS,VC MRDTPOSITIVE,Electronic,District,Y,HTC,2,Y,2,,,[2]
5381,HMIS,DHIS,VC N HSAS SUPERVISED IN CCM,Electronic,District,Y,OTHER,7,Y,7,,,[7]
5382,HMIS,DHIS,VC N HSAS WHO HAD THEIR SKILLS REINFORCED,Electronic,District,Y,OTHER,7,Y,7,,,[7]
5383,HMIS,DHIS,VC N HSAS WITH VILLAGE CLINICS,Electronic,District,Y,OTHER,7,Y,7,,,[7]
5384,HMIS,DHIS,VC N VILLAGE CLINIC VISITS DONE,Electronic,District,Y,OTHER,7,Y,7,,,[7]
5385,HMIS,DHIS,VC N VILLAGE CLINICS PLANNED VISITS,Electronic,District,Y,OTHER,7,Y,7,,,[7]
5386,HMIS,DHIS,VC NEW CASES BY GENDER MALES,Electronic,District,Y,OTHER,3,Y,3,,,[3]
5387,HMIS,DHIS,VC NEW CASES BY GENTER FEMALES,Electronic,District,Y,OTHER,3,Y,3,,,[3]
5388,HMIS,DHIS,VC NUM OF FUNCTIONAL VILLAGE CLINICS WITHIN CATCHMENT,Electronic,District,Y,OTHER,7,Y,7,,,[7]
5389,HMIS,DHIS,VC NUM OF HSAS REPORTED TO HAVE BEEN MONITORED,Electronic,District,Y,OTHER,8,Y,8,,,[8]
5390,HMIS,DHIS,VC NUM OF HSAS REPORTED TO HAVE BEEN SUPERVISED,Electronic,District,Y,OTHER,8,Y,8,,,[8]
5391,HMIS,DHIS,VC NUM OF VILLAGE CLINICS REPORTED THIS MONTHS,Electronic,District,Y,OTHER,8,Y,8,,,[8]
5392,HMIS,DHIS,VC ORS SACHET,Electronic,District,N,,,,N,,,[N]
5393,HMIS,DHIS,VC OTHER CONDITIONS,Electronic,District,N,,,,N,,,[N]
5394,HMIS,DHIS,VC PALMAR PALLOR,Electronic,District,N,,,,N,,,[N]
5395,HMIS,DHIS,VC PARACENTAMOL TABS,Electronic,District,N,,,,N,,,[N]
5396,HMIS,DHIS,VC RDT,Electronic,District,N,,,,N,,,[N]
5397,HMIS,DHIS,VC RECTALARTESUNATE,Electronic,District,N,,,,N,,,[N]
5398,HMIS,DHIS,VC RED EYE,Electronic,District,N,,,,N,,,[N]
5399,HMIS,DHIS,VC ZINC TAB,Electronic,District,N,,,,N,,,[N]
5400,HMIS,DHIS,VEGETABLE OIL DELIVERIES RECEIVED IN THE MONTH,Electronic,District,N,,,,N,,,[N]
5401,HMIS,DHIS,VEGETABLE OIL PACKAGING AND UNIT,Electronic,District,N,,,,N,,,[N]
5402,HMIS,DHIS,VEGETABLE OIL QUANTITY DISTRIBUTED TO BENEFICIARIES,Electronic,District,N,,,,N,,,[N]
5403,HMIS,DHIS,VEGETABLE OIL QUANTITY LOST,Electronic,District,N,,,,N,,,[N]
5404,HMIS,DHIS,VEGETABLE OIL QUANTITY USED FOR COOKING DEMONSTRATION,Electronic,District,N,,,,N,,,[N]
5405,HMIS,DHIS,VEGETABLE OIL REQUEST FOR THE FOLLOWING MONTH,Electronic,District,N,,,,N,,,[N]
5406,HMIS,DHIS,VEGETABLE OIL STOCK ON THE FIRST DAY OF THE MONTH,Electronic,District,N,,,,N,,,[N]
5407,HMIS,DHIS,VEGETABLE OIL STOCK ON THE LAST DAY OF THE MONTH,Electronic,District,N,,,,N,,,[N]
5408,HMIS,DHIS,VITAMEAL DELIVERIES RECEIVED IN THE MONTH,Electronic,District,N,,,,N,,,[N]
5409,HMIS,DHIS,VITAMEAL PACKAGING AND UNIT,Electronic,District,N,,,,N,,,[N]
5410,HMIS,DHIS,VITAMEAL QUANTITY DISTRIBUTED TO BENEFICIARIES,Electronic,District,N,,,,N,,,[N]
5411,HMIS,DHIS,VITAMEAL QUANTITY LOST,Electronic,District,N,,,,N,,,[N]
5412,HMIS,DHIS,VITAMEAL QUANTITY USED FOR COOKING DEMONSTRATION,Electronic,District,N,,,,N,,,[N]
5413,HMIS,DHIS,VITAMEAL REQUEST FOR THE FOLLOWING MONTH,Electronic,District,N,,,,N,,,[N]
5414,HMIS,DHIS,VITAMEAL STOCK ON THE FIRST DAY OF THE MONTH,Electronic,District,N,,,,N,,,[N]
5415,HMIS,DHIS,VITAMEAL STOCK ON THE LAST DAY OF THE MONTH,Electronic,District,N,,,,N,,,[N]
5416,HMIS,DHIS,VMMC <15 YEARS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5417,HMIS,DHIS,VMMC 15 24 YEARS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5418,HMIS,DHIS,VMMC 1ST FOLLOW UP VISIT 24 72 HOURS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5419,HMIS,DHIS,VMMC 1ST FOLLOW UP VISIT AFTER 72 HOURS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5420,HMIS,DHIS,VMMC 1ST FOLLOW UP VISIT BEFORE 24 HOURS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5421,HMIS,DHIS,VMMC 25 49 YEARS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5422,HMIS,DHIS,VMMC 2ND FOLLOW UP VISIT 5 9 DAYS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5423,HMIS,DHIS,VMMC 2ND FOLLOW UP VISIT AFTER 9 DAYS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5424,HMIS,DHIS,VMMC 2ND FOLLOW UP VISIT BEFORE 5 DAYS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5425,HMIS,DHIS,VMMC 50 AND OVER,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5426,HMIS,DHIS,VMMC AGE GROUP ALESS THAN 60 DAYS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5427,HMIS,DHIS,VMMC AGE GROUP B60 DAYS 9 DAYS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5428,HMIS,DHIS,VMMC AGE GROUP C10 14YRS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5429,HMIS,DHIS,VMMC AGE GROUP D15 19YRS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5430,HMIS,DHIS,VMMC AGE GROUP E20 34YRS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5431,HMIS,DHIS,VMMC AGE GROUP F35YRS AND OVER,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5432,HMIS,DHIS,VMMC ANAETHETIC RELATED,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5433,HMIS,DHIS,VMMC CHRISTIAN,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5434,HMIS,DHIS,VMMC CULTURAL,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5435,HMIS,DHIS,VMMC EXCE SKIN REMOVAL,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5436,HMIS,DHIS,VMMC EXCESSIVE BLEEDING,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5437,HMIS,DHIS,VMMC FEMALES,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5438,HMIS,DHIS,VMMC FORCEPS GUIDED,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5439,HMIS,DHIS,VMMC GENERAL,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5440,HMIS,DHIS,VMMC GLANS INJURY,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5441,HMIS,DHIS,VMMC HIC PREVENTION,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5442,HMIS,DHIS,VMMC KITS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5443,HMIS,DHIS,VMMC LIGNOCAINE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5444,HMIS,DHIS,VMMC LOCAL,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5445,HMIS,DHIS,VMMC LOCATION MOBILE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5446,HMIS,DHIS,VMMC LOCATION STATIC,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5447,HMIS,DHIS,VMMC MALES,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5448,HMIS,DHIS,VMMC MEDICAL,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5449,HMIS,DHIS,VMMC METHOD DEVICE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5450,HMIS,DHIS,VMMC METHOD DORSAL SLIT,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5451,HMIS,DHIS,VMMC MOST SEVERE AE MILD,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5452,HMIS,DHIS,VMMC MOST SEVERE AE MODERATE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5453,HMIS,DHIS,VMMC MOST SEVERE AE NONE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5454,HMIS,DHIS,VMMC MOST SEVERE AE SEVERE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5455,HMIS,DHIS,VMMC MUSLIM,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5456,HMIS,DHIS,VMMC NEONATES,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5457,HMIS,DHIS,VMMC NEVER,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5458,HMIS,DHIS,VMMC NEW NEGATIVE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5459,HMIS,DHIS,VMMC NEW POSITIVE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5460,HMIS,DHIS,VMMC NOT DONE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5461,HMIS,DHIS,VMMC OLD>3 MONTH AGO,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5462,HMIS,DHIS,VMMC OTHER CLIENT RELIGION,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5463,HMIS,DHIS,VMMC OTHER METHOD OF PROCEDURE,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5464,HMIS,DHIS,VMMC OTHER OPERATION DAY AES,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5465,HMIS,DHIS,VMMC OTHER REASONS FOR MC,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5466,HMIS,DHIS,VMMC PAIN,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5467,HMIS,DHIS,VMMC PRE OP STATUS CONSENT GIVEN,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5468,HMIS,DHIS,VMMC PRE OP STATUS CONTRAINDICATION,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5469,HMIS,DHIS,VMMC PRE OP STATUS FULL CIRCUMCISION,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5470,HMIS,DHIS,VMMC PRE OP STATUS REFUSED,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5471,HMIS,DHIS,VMMC PRE POS NOT ART,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5472,HMIS,DHIS,VMMC PRE POS ON ART,Electronic,District,Y,VMMC,45,Y,4,5,,"[4,5]"
5473,HMIS,DHIS,VMMC RECENT ?3 MONTHS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5474,HMIS,DHIS,VMMC RELIGIOUS,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5475,HMIS,DHIS,VMMC SERVICES OFFERED,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5476,HMIS,DHIS,VMMC SUTURES,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5477,HMIS,DHIS,VMMC TIMELY,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5478,HMIS,DHIS,VMMC WOUND INFECTION,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5479,HMIS,DHIS,VMMCUNTIMELY,Electronic,District,Y,VMMC,5,Y,5,,,[5]
5480,HMIS,DHIS,WATER AND SANITATION # OF COMMUNITY MEETINGS COMMEMORATION DAYS,Electronic,District,N,,,,N,,,[N]
5481,HMIS,DHIS,WATER AND SANITATION # OF FILM SHOWS,Electronic,District,N,,,,N,,,[N]
5482,HMIS,DHIS,WATER AND SANITATION # OF INTERACTIVE DRAMA SESSIONS,Electronic,District,N,,,,N,,,[N]
5483,HMIS,DHIS,WATER AND SANITATION # OF ROAD SHOWS,Electronic,District,N,,,,N,,,[N]
5484,HMIS,DHIS,WATER AND SANITATION DISTRICT HOSPITAL,Electronic,District,N,,,,N,,,[N]
5485,HMIS,DHIS,WATER AND SANITATION FLIPCHART,Electronic,District,N,,,,N,,,[N]
5486,HMIS,DHIS,WATER AND SANITATION HEALTH CENTRE,Electronic,District,N,,,,N,,,[N]
5487,HMIS,DHIS,WATER AND SANITATION HEALTH POST,Electronic,District,N,,,,N,,,[N]
5488,HMIS,DHIS,WATER AND SANITATION LEAFLETS,Electronic,District,N,,,,N,,,[N]
5489,HMIS,DHIS,WATER AND SANITATION NONE,Electronic,District,N,,,,N,,,[N]
5490,HMIS,DHIS,WATER AND SANITATION OTHER,Electronic,District,N,,,,N,,,[N]
5491,HMIS,DHIS,WATER AND SANITATION POSTERS,Electronic,District,N,,,,N,,,[N]
5492,HMIS,DHIS,WATER AND SANITATION RURAL COMM HOSP,Electronic,District,N,,,,N,,,[N]
5493,HMIS,DHIS,WATER AND SANITATION TOTAL PROVIDED IN THIS QUARTER,Electronic,District,N,,,,N,,,[N]
5494,HMIS,DHIS,WATER AND SANITATION TV DVDS,Electronic,District,N,,,,N,,,[N]
5495,HMIS,DHIS,WHOOPING COUGH ADMISSION,Electronic,District,N,,,,N,,,[N]
5496,HMIS,DHIS,WHOOPING COUGH INPATIENT DEATH,Electronic,District,N,,,,N,,,[N]
